filename,width,height,class,xmin,ymin,xmax,ymax
uncut_badge121314_375.jpg,960,540,hand,556,127,690,297
badge1_180.jpg,960,540,hand,509,137,617,274
uncut_badge91011_690.jpg,960,540,hand,420,69,550,252
uncut_badge91011_690.jpg,960,540,hand,2,460,69,540
uncut_badge10_600.jpg,960,540,hand,100,7,296,134
uncut_badge10_600.jpg,960,540,hand,578,27,699,205
badge8_180.jpg,960,540,hand,332,127,490,246
badge8_180.jpg,960,540,hand,546,119,680,247
badge9_300.jpg,960,540,hand,296,161,420,265
badge9_300.jpg,960,540,hand,552,96,662,247
badge9_300.jpg,960,540,hand,10,379,113,535
uncut_badge91011_1260.jpg,960,540,hand,493,1,634,179
creative_badge7_660.jpg,640,480,hand,19,49,218,207
creative_badge7_660.jpg,640,480,hand,221,50,384,210
uncut_badge1516_855.jpg,960,540,hand,256,247,452,396
uncut_badge1516_855.jpg,960,540,hand,413,1,514,123
uncut_badge1516_855.jpg,960,540,hand,621,1,751,150
uncut_badge91011_630.jpg,960,540,hand,1,497,58,540
uncut_badge91011_630.jpg,960,540,hand,382,64,502,261
uncut_badge91011_630.jpg,960,540,hand,450,80,604,273
uncut_badge121314_1425.jpg,960,540,hand,228,1,345,179
uncut_badge121314_1425.jpg,960,540,hand,360,44,491,212
badge16_390.jpg,960,540,hand,138,461,263,540
badge16_390.jpg,960,540,hand,415,1,541,144
badge16_390.jpg,960,540,hand,508,17,635,167
badge8_255.jpg,960,540,hand,353,117,496,222
badge8_255.jpg,960,540,hand,539,127,658,251
badge15_480.jpg,960,540,hand,419,17,535,171
badge15_480.jpg,960,540,hand,539,15,652,163
badge15_480.jpg,960,540,hand,32,407,135,521
uncut_badge91011_840.jpg,960,540,hand,389,117,502,254
uncut_badge91011_840.jpg,960,540,hand,741,1,843,123
uncut_badge91011_840.jpg,960,540,hand,31,380,188,527
uncut_badge13_750.jpg,960,540,hand,543,1,681,180
uncut_badge13_750.jpg,960,540,hand,1,1,98,117
uncut_badge13_510.jpg,960,540,hand,352,1,485,231
uncut_badge13_510.jpg,960,540,hand,539,1,613,237
uncut_badge5and6_465.jpg,960,540,hand,353,1,491,129
uncut_badge5and6_465.jpg,960,540,hand,90,1,172,70
badge1_105.jpg,960,540,hand,339,100,479,231
badge1_105.jpg,960,540,hand,520,102,647,240
uncut_badge91011_2115.jpg,960,540,hand,349,1,488,188
uncut_badge91011_2115.jpg,960,540,hand,470,27,616,210
badge12_405.jpg,960,540,hand,353,32,485,169
badge12_405.jpg,960,540,hand,508,92,632,240
badge2_375.jpg,960,540,hand,475,105,604,242
uncut_badge10_75.jpg,960,540,hand,345,65,461,225
uncut_badge10_75.jpg,960,540,hand,662,284,662,285
uncut_badge10_75.jpg,960,540,hand,525,34,659,214
uncut_badge121314_1155.jpg,960,540,hand,257,77,354,235
uncut_badge121314_1155.jpg,960,540,hand,522,114,653,284
uncut_badge13_1380.jpg,960,540,hand,238,518,370,540
uncut_badge13_1380.jpg,960,540,hand,307,1,454,239
uncut_badge13_1380.jpg,960,540,hand,457,1,601,238
badge7_375.jpg,960,540,hand,350,114,490,214
badge7_375.jpg,960,540,hand,508,89,629,215
uncut_badge7and8_870.jpg,960,540,hand,354,95,488,211
uncut_badge7and8_870.jpg,960,540,hand,486,106,657,221
uncut_badge7and8_615.jpg,960,540,hand,208,1,304,40
uncut_badge1516_1545.jpg,960,540,hand,412,1,523,133
uncut_badge1516_1545.jpg,960,540,hand,503,1,630,169
uncut_badge1516_1545.jpg,960,540,hand,131,429,257,540
uncut_badge5and6_945.jpg,960,540,hand,514,1,655,112
badge9_225.jpg,960,540,hand,306,105,429,211
badge9_225.jpg,960,540,hand,531,3,651,149
badge9_225.jpg,960,540,hand,1,388,106,540
uncut_badge91011_270.jpg,960,540,hand,407,20,539,236
uncut_badge91011_270.jpg,960,540,hand,528,1,647,139
uncut_badge91011_270.jpg,960,540,hand,16,450,76,540
uncut_badge7and8_690.jpg,960,540,hand,90,50,185,165
uncut_badge7and8_690.jpg,960,540,hand,168,1,306,136
creative_badge8_600.jpg,640,480,hand,276,1,422,164
creative_badge8_600.jpg,640,480,hand,17,55,211,192
uncut_badge1516_765.jpg,960,540,hand,436,1,560,193
uncut_badge1516_765.jpg,960,540,hand,544,1,651,167
uncut_badge1516_765.jpg,960,540,hand,22,405,120,511
uncut_badge121314_1965.jpg,960,540,hand,328,43,497,255
badge5_120.jpg,960,540,hand,336,81,467,192
badge5_120.jpg,960,540,hand,463,68,609,187
badge13_120.jpg,960,540,hand,304,1,429,106
badge13_120.jpg,960,540,hand,464,1,583,154
uncut_badge10_1095.jpg,960,540,hand,348,1,486,190
uncut_badge10_1095.jpg,960,540,hand,469,15,617,210
badge9_465.jpg,960,540,hand,262,3,396,189
badge9_465.jpg,960,540,hand,465,5,623,199
badge9_465.jpg,960,540,hand,1,490,68,537
badge15_255.jpg,960,540,hand,63,425,198,540
badge15_255.jpg,960,540,hand,450,1,570,97
badge15_255.jpg,960,540,hand,546,3,673,103
badge15_120.jpg,960,540,hand,41,452,201,540
badge15_120.jpg,960,540,hand,410,1,551,86
badge15_120.jpg,960,540,hand,581,1,720,86
uncut_badge91011_180.jpg,960,540,hand,13,451,79,540
uncut_badge91011_180.jpg,960,540,hand,362,1,465,158
uncut_badge91011_180.jpg,960,540,hand,500,1,622,162
uncut_badge91011_870.jpg,960,540,hand,342,1,474,219
uncut_badge91011_870.jpg,960,540,hand,447,52,598,248
uncut_badge91011_870.jpg,960,540,hand,1,382,94,535
badge2_150.jpg,960,540,hand,554,1,714,132
badge2_150.jpg,960,540,hand,368,3,491,111
uncut_badge121314_1485.jpg,960,540,hand,196,108,364,249
uncut_badge121314_1485.jpg,960,540,hand,466,93,604,260
uncut_badge13_1080.jpg,960,540,hand,270,24,385,195
uncut_badge13_1080.jpg,960,540,hand,457,27,572,191
uncut_badge91011_1815.jpg,960,540,hand,268,17,379,190
uncut_badge91011_1815.jpg,960,540,hand,489,1,609,160
uncut_badge13_15.jpg,960,540,hand,291,18,391,212
uncut_badge13_15.jpg,960,540,hand,458,38,585,232
uncut_badge121314_15.jpg,960,540,hand,157,484,313,538
badge7_330.jpg,960,540,hand,381,105,505,202
badge7_330.jpg,960,540,hand,489,97,606,201
badge12_690.jpg,960,540,hand,361,137,468,320
badge12_690.jpg,960,540,hand,447,133,553,308
uncut_badge121314_2130.jpg,960,540,hand,282,1,409,211
uncut_badge121314_2130.jpg,960,540,hand,394,73,501,226
uncut_badge121314_60.jpg,960,540,hand,140,160,317,306
uncut_badge5and6_15.jpg,960,540,hand,357,65,471,185
uncut_badge5and6_15.jpg,960,540,hand,477,71,602,193
uncut_badge91011_1380.jpg,960,540,hand,336,34,467,243
uncut_badge91011_1380.jpg,960,540,hand,591,85,700,242
uncut_badge5and6_1080.jpg,960,540,hand,80,334,198,538
uncut_badge91011_45.jpg,960,540,hand,144,235,325,347
uncut_badge5and6_630.jpg,960,540,hand,354,78,502,213
uncut_badge5and6_630.jpg,960,540,hand,491,82,606,202
uncut_badge1516_525.jpg,960,540,hand,424,1,539,130
uncut_badge1516_525.jpg,960,540,hand,574,1,690,126
uncut_badge1516_525.jpg,960,540,hand,52,418,183,540
uncut_badge13_600.jpg,960,540,hand,298,14,463,217
uncut_badge13_600.jpg,960,540,hand,452,26,595,234
badge16_75.jpg,960,540,hand,430,11,536,173
badge16_75.jpg,960,540,hand,504,36,626,183
badge16_75.jpg,960,540,hand,157,445,280,540
uncut_badge91011_1395.jpg,960,540,hand,333,43,465,247
uncut_badge91011_1395.jpg,960,540,hand,544,119,663,296
uncut_badge7and8_525.jpg,960,540,hand,354,103,490,217
uncut_badge7and8_525.jpg,960,540,hand,509,90,635,219
badge15_105.jpg,960,540,hand,62,317,203,477
badge15_105.jpg,960,540,hand,604,1,757,88
uncut_badge91011_60.jpg,960,540,hand,200,202,379,320
badge14_210.jpg,960,540,hand,266,65,385,218
badge14_210.jpg,960,540,hand,377,98,500,207
badge4_30.jpg,960,540,hand,318,96,463,199
badge4_30.jpg,960,540,hand,445,47,600,152
badge2_345.jpg,960,540,hand,518,64,639,201
badge16_30.jpg,960,540,hand,44,433,132,534
badge16_30.jpg,960,540,hand,409,32,515,182
badge16_30.jpg,960,540,hand,524,50,646,190
badge13_420.jpg,960,540,hand,327,33,467,171
badge13_420.jpg,960,540,hand,515,57,655,198
uncut_badge5and6_915.jpg,960,540,hand,445,46,567,182
creative_badge7_600.jpg,640,480,hand,8,51,217,215
creative_badge7_600.jpg,640,480,hand,243,45,418,192
uncut_badge121314_1335.jpg,960,540,hand,78,517,115,540
uncut_badge121314_1335.jpg,960,540,hand,248,38,399,229
uncut_badge121314_1335.jpg,960,540,hand,494,88,608,261
badge15_315.jpg,960,540,hand,413,17,544,156
badge15_315.jpg,960,540,hand,567,17,673,164
badge15_315.jpg,960,540,hand,1,443,44,540
uncut_badge7and8_675.jpg,960,540,hand,87,42,178,165
uncut_badge7and8_675.jpg,960,540,hand,170,1,313,140
uncut_badge1516_420.jpg,960,540,hand,411,1,530,88
uncut_badge1516_420.jpg,960,540,hand,550,1,674,111
uncut_badge1516_420.jpg,960,540,hand,47,408,185,540
badge12_75.jpg,960,540,hand,338,52,468,175
badge12_75.jpg,960,540,hand,466,16,584,146
badge10_240.jpg,960,540,hand,328,35,456,173
badge10_240.jpg,960,540,hand,472,81,580,220
uncut_badge7and8_465.jpg,960,540,hand,359,99,493,198
uncut_badge7and8_465.jpg,960,540,hand,507,60,623,208
badge5_300.jpg,960,540,hand,268,75,436,195
badge5_300.jpg,960,540,hand,601,1,743,154
uncut_badge91011_1770.jpg,960,540,hand,433,1,562,195
uncut_badge91011_1770.jpg,960,540,hand,552,29,665,201
badge12_555.jpg,960,540,hand,259,56,392,259
badge12_555.jpg,960,540,hand,551,87,637,296
badge7_255.jpg,960,540,hand,363,119,494,222
badge7_255.jpg,960,540,hand,496,104,624,228
uncut_badge1516_1215.jpg,960,540,hand,155,425,282,540
uncut_badge1516_1215.jpg,960,540,hand,397,11,509,166
uncut_badge1516_1215.jpg,960,540,hand,522,16,644,177
badge12_540.jpg,960,540,hand,197,67,378,259
badge12_540.jpg,960,540,hand,541,73,727,269
badge16_360.jpg,960,540,hand,143,449,268,540
badge16_360.jpg,960,540,hand,396,6,519,139
badge16_360.jpg,960,540,hand,486,5,635,152
uncut_badge121314_750.jpg,960,540,hand,336,25,472,242
uncut_badge121314_750.jpg,960,540,hand,417,39,585,254
badge12_675.jpg,960,540,hand,341,51,475,233
badge12_675.jpg,960,540,hand,449,166,582,380
badge16_435.jpg,960,540,hand,410,7,525,166
badge16_435.jpg,960,540,hand,513,6,633,180
badge16_435.jpg,960,540,hand,226,461,388,540
uncut_badge121314_915.jpg,960,540,hand,244,110,352,272
uncut_badge121314_915.jpg,960,540,hand,370,194,502,350
uncut_badge10_915.jpg,960,540,hand,298,1,409,153
uncut_badge10_915.jpg,960,540,hand,517,43,634,193
badge15_45.jpg,960,540,hand,17,401,144,525
badge15_45.jpg,960,540,hand,429,3,553,130
badge15_45.jpg,960,540,hand,587,6,737,148
uncut_badge91011_2040.jpg,960,540,hand,355,1,482,180
uncut_badge91011_2040.jpg,960,540,hand,456,23,583,206
badge9_555.jpg,960,540,hand,419,89,552,254
badge9_555.jpg,960,540,hand,63,404,213,540
uncut_badge121314_1320.jpg,960,540,hand,397,49,515,253
uncut_badge121314_1320.jpg,960,540,hand,521,64,658,273
badge13_315.jpg,960,540,hand,337,202,464,311
badge13_315.jpg,960,540,hand,455,217,586,339
uncut_badge1516_705.jpg,960,540,hand,21,400,115,511
uncut_badge1516_705.jpg,960,540,hand,439,1,562,133
uncut_badge1516_705.jpg,960,540,hand,545,1,681,154
badge7_180.jpg,960,540,hand,341,135,455,249
badge7_180.jpg,960,540,hand,506,117,634,224
uncut_badge91011_240.jpg,960,540,hand,364,1,500,179
uncut_badge91011_240.jpg,960,540,hand,542,69,661,273
uncut_badge91011_240.jpg,960,540,hand,18,451,81,540
uncut_badge1516_1200.jpg,960,540,hand,410,1,518,183
uncut_badge1516_1200.jpg,960,540,hand,523,8,646,172
uncut_badge1516_1200.jpg,960,540,hand,78,467,191,540
uncut_badge121314_1695.jpg,960,540,hand,343,27,474,251
uncut_badge121314_1695.jpg,960,540,hand,481,46,626,250
badge12_105.jpg,960,540,hand,278,89,417,222
badge12_105.jpg,960,540,hand,506,39,620,176
uncut_badge13_1365.jpg,960,540,hand,296,1,429,230
uncut_badge13_1365.jpg,960,540,hand,466,1,613,224
uncut_badge13_1365.jpg,960,540,hand,233,519,373,540
uncut_badge5and6_420.jpg,960,540,hand,77,1,157,73
badge10_120.jpg,960,540,hand,309,61,440,194
badge10_120.jpg,960,540,hand,535,69,665,236
uncut_badge91011_570.jpg,960,540,hand,1,494,54,538
uncut_badge91011_570.jpg,960,540,hand,287,1,406,167
uncut_badge91011_570.jpg,960,540,hand,469,1,630,225
uncut_badge7and8_1035.jpg,960,540,hand,351,96,493,222
uncut_badge7and8_1035.jpg,960,540,hand,504,94,631,202
uncut_badge10_30.jpg,960,540,hand,385,62,525,211
uncut_badge10_30.jpg,960,540,hand,537,58,663,203
uncut_badge121314_1530.jpg,960,540,hand,429,68,549,269
uncut_badge121314_1530.jpg,960,540,hand,536,38,640,184
uncut_badge91011_1605.jpg,960,540,hand,140,1,254,44
uncut_badge91011_1605.jpg,960,540,hand,750,1,860,144
uncut_badge121314_1185.jpg,960,540,hand,47,501,118,540
uncut_badge121314_1185.jpg,960,540,hand,324,22,440,185
uncut_badge121314_1185.jpg,960,540,hand,498,47,616,219
uncut_badge91011_1635.jpg,960,540,hand,61,1,227,77
uncut_badge91011_1635.jpg,960,540,hand,585,19,703,204
uncut_badge5and6_1050.jpg,960,540,hand,35,1,148,58
uncut_badge13_495.jpg,960,540,hand,380,1,498,184
uncut_badge13_495.jpg,960,540,hand,518,1,613,190
badge13_375.jpg,960,540,hand,441,103,567,263
badge13_375.jpg,960,540,hand,534,56,642,192
uncut_badge1516_1080.jpg,960,540,hand,293,158,430,252
uncut_badge1516_1080.jpg,960,540,hand,411,1,518,127
uncut_badge1516_1080.jpg,960,540,hand,542,1,664,138
uncut_badge121314_1350.jpg,960,540,hand,240,100,378,295
uncut_badge121314_1350.jpg,960,540,hand,481,78,613,247
uncut_badge10_615.jpg,960,540,hand,533,1,678,153
uncut_badge121314_1245.jpg,960,540,hand,259,1,386,152
uncut_badge121314_1245.jpg,960,540,hand,521,1,635,99
uncut_badge121314_1245.jpg,960,540,hand,41,501,110,540
uncut_badge13_825.jpg,960,540,hand,226,1,390,195
uncut_badge7and8_75.jpg,960,540,hand,115,1,203,75
badge10_60.jpg,960,540,hand,372,107,499,206
badge10_60.jpg,960,540,hand,526,79,663,197
badge5_30.jpg,960,540,hand,313,100,437,240
badge5_30.jpg,960,540,hand,473,64,630,201
badge2_450.jpg,960,540,hand,568,106,694,242
badge9_255.jpg,960,540,hand,330,67,444,179
badge9_255.jpg,960,540,hand,496,52,610,186
badge9_255.jpg,960,540,hand,6,392,117,535
badge2_435.jpg,960,540,hand,552,107,690,240
uncut_badge13_945.jpg,960,540,hand,215,12,328,238
uncut_badge13_945.jpg,960,540,hand,474,30,574,253
uncut_badge91011_1515.jpg,960,540,hand,333,1,432,15
creative_badge7_510.jpg,640,480,hand,32,58,239,199
creative_badge7_510.jpg,640,480,hand,248,36,428,192
uncut_badge121314_2520.jpg,960,540,hand,304,12,433,236
uncut_badge121314_2520.jpg,960,540,hand,463,21,604,227
uncut_badge121314_2520.jpg,960,540,hand,225,517,376,540
uncut_badge121314_1005.jpg,960,540,hand,288,95,450,202
uncut_badge121314_1005.jpg,960,540,hand,681,49,781,203
creative_badge8_450.jpg,640,480,hand,12,50,213,181
creative_badge8_450.jpg,640,480,hand,223,1,389,140
uncut_badge13_870.jpg,960,540,hand,259,1,346,101
uncut_badge13_870.jpg,960,540,hand,491,1,572,146
uncut_badge13_870.jpg,960,540,hand,35,406,152,537
uncut_badge7and8_1140.jpg,960,540,hand,357,102,484,217
uncut_badge7and8_1140.jpg,960,540,hand,472,85,609,217
badge12_30.jpg,960,540,hand,313,74,432,182
badge12_30.jpg,960,540,hand,494,52,612,187
uncut_badge121314_1725.jpg,960,540,hand,319,28,459,232
uncut_badge121314_1725.jpg,960,540,hand,472,46,595,221
uncut_badge1516_870.jpg,960,540,hand,311,215,483,356
uncut_badge1516_870.jpg,960,540,hand,406,1,512,127
uncut_badge1516_870.jpg,960,540,hand,663,1,772,123
badge5_45.jpg,960,540,hand,332,57,458,182
badge5_45.jpg,960,540,hand,444,48,596,171
uncut_badge1516_1110.jpg,960,540,hand,17,439,161,540
uncut_badge1516_1110.jpg,960,540,hand,402,1,515,150
uncut_badge1516_1110.jpg,960,540,hand,511,1,652,158
uncut_badge10_645.jpg,960,540,hand,213,162,365,280
uncut_badge1516_1275.jpg,960,540,hand,439,1,548,123
uncut_badge1516_1275.jpg,960,540,hand,522,1,666,147
uncut_badge1516_1275.jpg,960,540,hand,150,432,276,540
badge16_135.jpg,960,540,hand,399,1,541,176
badge16_135.jpg,960,540,hand,527,16,681,149
badge16_135.jpg,960,540,hand,156,445,275,540
badge14_180.jpg,960,540,hand,289,71,433,207
badge14_180.jpg,960,540,hand,413,55,540,181
creative_badge7_390.jpg,640,480,hand,57,58,238,202
creative_badge7_390.jpg,640,480,hand,229,39,397,199
uncut_badge91011_285.jpg,960,540,hand,352,1,488,190
uncut_badge91011_285.jpg,960,540,hand,493,1,617,201
uncut_badge91011_1170.jpg,960,540,hand,359,36,476,196
uncut_badge91011_1170.jpg,960,540,hand,534,45,662,238
uncut_badge121314_1770.jpg,960,540,hand,304,12,416,223
uncut_badge121314_1770.jpg,960,540,hand,533,47,635,225
uncut_badge121314_1755.jpg,960,540,hand,314,25,466,227
uncut_badge121314_1755.jpg,960,540,hand,465,31,572,238
uncut_badge91011_1980.jpg,960,540,hand,352,3,451,153
uncut_badge91011_1980.jpg,960,540,hand,457,29,571,170
uncut_badge121314_870.jpg,960,540,hand,337,315,456,503
uncut_badge121314_870.jpg,960,540,hand,400,369,528,540
uncut_badge10_945.jpg,960,540,hand,331,1,440,149
uncut_badge10_945.jpg,960,540,hand,454,1,572,146
badge3_60.jpg,960,540,hand,316,15,457,161
badge3_60.jpg,960,540,hand,556,1,692,109
uncut_badge1516_1380.jpg,960,540,hand,403,1,501,135
uncut_badge1516_1380.jpg,960,540,hand,518,1,662,152
uncut_badge1516_1380.jpg,960,540,hand,145,430,264,540
badge14_60.jpg,960,540,hand,239,39,424,236
badge14_60.jpg,960,540,hand,417,79,600,257
uncut_badge1516_1440.jpg,960,540,hand,404,1,518,166
uncut_badge1516_1440.jpg,960,540,hand,520,1,650,186
uncut_badge1516_1440.jpg,960,540,hand,131,426,265,540
uncut_badge7and8_1155.jpg,960,540,hand,360,105,491,224
uncut_badge7and8_1155.jpg,960,540,hand,540,107,664,260
badge12_360.jpg,960,540,hand,265,87,406,228
badge12_360.jpg,960,540,hand,412,22,532,173
uncut_badge13_645.jpg,960,540,hand,296,1,407,218
uncut_badge13_645.jpg,960,540,hand,498,77,621,277
uncut_badge13_75.jpg,960,540,hand,326,1,446,127
uncut_badge13_75.jpg,960,540,hand,478,1,590,133
uncut_badge91011_1215.jpg,960,540,hand,366,1,463,199
uncut_badge91011_1215.jpg,960,540,hand,445,1,560,173
badge9_15.jpg,960,540,hand,364,76,473,232
badge9_15.jpg,960,540,hand,470,55,593,213
badge9_15.jpg,960,540,hand,1,449,81,538
uncut_badge91011_2025.jpg,960,540,hand,425,1,524,154
uncut_badge91011_2025.jpg,960,540,hand,507,44,611,186
badge15_15.jpg,960,540,hand,407,1,546,123
badge15_15.jpg,960,540,hand,586,1,711,156
badge15_15.jpg,960,540,hand,42,157,217,289
uncut_badge10_675.jpg,960,540,hand,370,15,485,164
uncut_badge10_675.jpg,960,540,hand,539,42,644,226
badge9_375.jpg,960,540,hand,369,83,480,192
badge9_375.jpg,960,540,hand,473,54,595,189
badge9_375.jpg,960,540,hand,1,494,44,531
uncut_badge121314_255.jpg,960,540,hand,393,67,494,223
uncut_badge121314_255.jpg,960,540,hand,491,36,599,178
uncut_badge91011_1845.jpg,960,540,hand,319,47,428,195
uncut_badge91011_1845.jpg,960,540,hand,439,137,549,252
badge11_120.jpg,960,540,hand,341,34,464,155
badge11_120.jpg,960,540,hand,553,111,683,223
uncut_badge121314_2025.jpg,960,540,hand,263,1,346,107
uncut_badge121314_2025.jpg,960,540,hand,485,19,565,147
uncut_badge91011_1425.jpg,960,540,hand,337,1,459,194
uncut_badge91011_1425.jpg,960,540,hand,531,73,667,223
uncut_badge121314_330.jpg,960,540,hand,380,60,509,234
uncut_badge121314_330.jpg,960,540,hand,533,23,675,221
creative_badge2_510.jpg,640,480,hand,239,107,393,266
uncut_badge121314_885.jpg,960,540,hand,270,223,407,432
uncut_badge121314_885.jpg,960,540,hand,402,392,537,540
uncut_badge13_915.jpg,960,540,hand,218,1,426,179
uncut_badge13_915.jpg,960,540,hand,424,1,641,152
uncut_badge1516_570.jpg,960,540,hand,417,1,532,154
uncut_badge1516_570.jpg,960,540,hand,565,1,674,169
uncut_badge1516_570.jpg,960,540,hand,1,436,53,538
uncut_badge13_90.jpg,960,540,hand,310,1,426,134
uncut_badge13_90.jpg,960,540,hand,469,1,594,123
uncut_badge121314_660.jpg,960,540,hand,211,49,389,258
uncut_badge121314_660.jpg,960,540,hand,546,71,732,279
badge12_375.jpg,960,540,hand,268,99,428,239
badge12_375.jpg,960,540,hand,422,51,531,198
uncut_badge1516_1575.jpg,960,540,hand,417,1,546,145
uncut_badge1516_1575.jpg,960,540,hand,517,1,635,173
uncut_badge1516_1575.jpg,960,540,hand,201,430,388,540
badge15_360.jpg,960,540,hand,416,5,548,139
badge15_360.jpg,960,540,hand,546,23,699,152
badge15_360.jpg,960,540,hand,28,445,184,540
uncut_badge91011_1695.jpg,960,540,hand,372,10,495,160
uncut_badge91011_1695.jpg,960,540,hand,539,42,649,223
uncut_badge91011_1665.jpg,960,540,hand,217,158,363,269
uncut_badge13_1335.jpg,960,540,hand,217,21,384,201
uncut_badge13_1335.jpg,960,540,hand,515,27,691,186
uncut_badge13_285.jpg,960,540,hand,242,38,381,249
uncut_badge13_285.jpg,960,540,hand,444,173,574,325
uncut_badge7and8_480.jpg,960,540,hand,352,97,480,210
uncut_badge7and8_480.jpg,960,540,hand,494,92,635,199
uncut_badge5and6_780.jpg,960,540,hand,349,77,476,212
uncut_badge5and6_780.jpg,960,540,hand,480,54,617,193
uncut_badge10_900.jpg,960,540,hand,378,36,500,179
uncut_badge10_900.jpg,960,540,hand,561,41,678,186
uncut_badge91011_1890.jpg,960,540,hand,340,1,452,159
uncut_badge91011_1890.jpg,960,540,hand,520,93,646,234
badge16_405.jpg,960,540,hand,411,2,533,146
badge16_405.jpg,960,540,hand,516,31,650,171
badge16_405.jpg,960,540,hand,210,478,381,540
uncut_badge13_1230.jpg,960,540,hand,215,65,356,264
uncut_badge13_1230.jpg,960,540,hand,428,144,537,314
uncut_badge1516_1410.jpg,960,540,hand,394,1,510,165
uncut_badge1516_1410.jpg,960,540,hand,515,1,646,179
uncut_badge1516_1410.jpg,960,540,hand,144,434,265,540
uncut_badge1516_345.jpg,960,540,hand,402,1,510,143
uncut_badge1516_345.jpg,960,540,hand,619,1,739,127
uncut_badge1516_345.jpg,960,540,hand,1,403,94,534
uncut_badge1516_1155.jpg,960,540,hand,411,1,536,162
uncut_badge1516_1155.jpg,960,540,hand,528,1,658,158
uncut_badge1516_1155.jpg,960,540,hand,59,411,131,522
uncut_badge91011_1875.jpg,960,540,hand,322,1,437,164
uncut_badge91011_1875.jpg,960,540,hand,465,117,583,250
badge5_60.jpg,960,540,hand,330,67,465,181
badge5_60.jpg,960,540,hand,467,44,609,178
badge4_15.jpg,960,540,hand,314,97,450,192
badge4_15.jpg,960,540,hand,433,46,561,176
badge8_30.jpg,960,540,hand,374,76,495,197
badge8_30.jpg,960,540,hand,500,86,632,209
badge9_405.jpg,960,540,hand,311,77,435,187
badge9_405.jpg,960,540,hand,552,36,674,223
badge9_405.jpg,960,540,hand,1,496,52,537
badge7_225.jpg,960,540,hand,362,118,495,223
badge7_225.jpg,960,540,hand,487,115,624,224
uncut_badge1516_1455.jpg,960,540,hand,390,1,507,194
uncut_badge1516_1455.jpg,960,540,hand,517,1,641,169
uncut_badge1516_1455.jpg,960,540,hand,141,436,267,540
uncut_badge121314_1920.jpg,960,540,hand,48,1,163,163
uncut_badge121314_1920.jpg,960,540,hand,613,34,726,181
uncut_badge91011_915.jpg,960,540,hand,1,383,89,535
uncut_badge91011_915.jpg,960,540,hand,359,12,504,232
uncut_badge91011_915.jpg,960,540,hand,455,49,607,253
uncut_badge5and6_660.jpg,960,540,hand,335,89,469,230
uncut_badge5and6_660.jpg,960,540,hand,500,79,641,221
uncut_badge1516_615.jpg,960,540,hand,424,1,539,134
uncut_badge1516_615.jpg,960,540,hand,548,1,688,143
uncut_badge1516_615.jpg,960,540,hand,39,405,176,540
uncut_badge91011_1740.jpg,960,540,hand,344,1,491,170
uncut_badge91011_1740.jpg,960,540,hand,521,64,639,235
uncut_badge13_1170.jpg,960,540,hand,272,65,376,224
uncut_badge13_1170.jpg,960,540,hand,452,14,570,186
uncut_badge121314_1875.jpg,960,540,hand,329,1,422,35
uncut_badge91011_1620.jpg,960,540,hand,107,1,294,119
uncut_badge91011_1620.jpg,960,540,hand,567,38,696,214
uncut_badge1516_480.jpg,960,540,hand,409,1,539,104
uncut_badge1516_480.jpg,960,540,hand,547,1,668,125
uncut_badge1516_480.jpg,960,540,hand,54,413,189,540
uncut_badge1516_675.jpg,960,540,hand,452,1,573,116
uncut_badge1516_675.jpg,960,540,hand,535,1,689,147
badge14_420.jpg,960,540,hand,285,28,444,205
badge14_420.jpg,960,540,hand,508,44,675,205
badge16_420.jpg,960,540,hand,416,7,538,137
badge16_420.jpg,960,540,hand,509,17,628,180
badge16_420.jpg,960,540,hand,222,459,396,540
uncut_badge121314_675.jpg,960,540,hand,179,49,367,258
uncut_badge121314_675.jpg,960,540,hand,535,69,727,273
uncut_badge13_1215.jpg,960,540,hand,246,103,374,292
uncut_badge13_1215.jpg,960,540,hand,499,78,637,284
uncut_badge7and8_1125.jpg,960,540,hand,346,102,481,219
uncut_badge7and8_1125.jpg,960,540,hand,478,86,615,220
uncut_badge121314_645.jpg,960,540,hand,312,4,430,182
uncut_badge121314_645.jpg,960,540,hand,527,52,631,277
uncut_badge10_585.jpg,960,540,hand,103,1,220,49
uncut_badge10_585.jpg,960,540,hand,738,11,836,169
uncut_badge1516_330.jpg,960,540,hand,397,1,499,127
uncut_badge1516_330.jpg,960,540,hand,573,1,721,138
uncut_badge1516_330.jpg,960,540,hand,1,401,98,535
uncut_badge5and6_450.jpg,960,540,hand,88,1,166,73
uncut_badge5and6_990.jpg,960,540,hand,548,1,702,188
uncut_badge91011_645.jpg,960,540,hand,422,58,553,247
uncut_badge91011_645.jpg,960,540,hand,94,343,251,456
badge13_255.jpg,960,540,hand,368,1,482,169
badge13_255.jpg,960,540,hand,458,63,590,221
uncut_badge121314_225.jpg,960,540,hand,284,47,411,220
uncut_badge121314_225.jpg,960,540,hand,509,8,623,178
uncut_badge7and8_90.jpg,960,540,hand,394,28,522,158
uncut_badge91011_765.jpg,960,540,hand,396,95,511,287
uncut_badge91011_765.jpg,960,540,hand,729,1,828,114
uncut_badge91011_765.jpg,960,540,hand,1,341,109,486
uncut_badge5and6_885.jpg,960,540,hand,315,56,464,198
uncut_badge5and6_885.jpg,960,540,hand,472,72,617,198
uncut_badge10_90.jpg,960,540,hand,281,120,414,274
